0,ageGroup,artifactUrl,attributions,author,concepts,contentType,createdBy,description,downloadUrl,gradeLevel,identifier,keywords,language,name,objectType,status,subject,variants,content_type,chapter_tag,pred_grades
1890,,https://www.youtube.com/embed/yfbBQnI8lDg?autoplay=1&enablejsapi=1,[Bodhaguru],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,మొక్కలలోో పోషకాల ఆవశ్యకత వీడియో,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530910230265856210570/mokklloooo-poosskaal-aavshykt-viiddiyoo_1529668227539_do_312530910230265856210570_1.0.ecar,[Class 7],do_312530910230265856210570,[మురుగు కాలువ వ్యవస్థ],[English],మొక్కలలోో పోషకాల ఆవశ్యకత వీడియో,Content,Live,Science,"{u'spine': {u'size': 53637.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530910230265856210570/mokklloooo-poosskaal-aavshykt-viiddiyoo_1529668227648_do_312530910230265856210570_1.0_spine.ecar'}}",youtube,"[Tissues, Nutrition In Animals]","[Class 9, Class 7]"
1891,,https://www.youtube.com/embed/a17rzmryHEw?autoplay=1&enablejsapi=1,[Bodhaguru],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,మొక్కలలోో పోషకాల ఆవశ్యకత వీడియో,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530910225383424210568/mokklloooo-poosskaal-aavshykt-viiddiyoo_1529668227054_do_312530910225383424210568_1.0.ecar,[Class 7],do_312530910225383424210568,[మురికి నీరు కలుషితమైన నీటిని శుద్ధి చేసే కేంద్రాలు],[English],మొక్కలలోో పోషకాల ఆవశ్యకత వీడియో,Content,Live,Science,"{u'spine': {u'size': 53681.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530910225383424210568/mokklloooo-poosskaal-aavshykt-viiddiyoo_1529668227135_do_312530910225383424210568_1.0_spine.ecar'}}",youtube,"[Nutrition In Plants, Life Processes]","[Class 7, Class 10]"
1892,,https://www.youtube.com/embed/BdmcQGVFgZQ?autoplay=1&enablejsapi=1,"[K.Prasanna rani,  Teacher,  Kadiri]",,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,యాదృశ్చిక ప్రయోగము దాని పర్యవసానాలు,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253023331114188827280/yaadrshcik-pryoogmu-daani-pryvsaanaalu_1529570994071_do_31253023331114188827280_1.0.ecar,[Class 9],do_31253023331114188827280,"[యాదృశ్చిక ప్రయోగము దాని పర్యవసానాలు,  సమ సంభవ పర్యవసానాలు]",[English],యాదృశ్చిక ప్రయోగము దాని పర్యవసానాలు,Content,Live,Mathematics,"{u'spine': {u'size': 68673.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253023331114188827280/yaadrshcik-pryoogmu-daani-pryvsaanaalu_1529570994234_do_31253023331114188827280_1.0_spine.ecar'}}",youtube,"[Subtraction, Footprints]","[Class 1, Class 2]"
1893,,https://www.youtube.com/embed/Vxnag3o80lw?autoplay=1&enablejsapi=1,[రక్షిత నీటి సరఫరా],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రక్షిత నీటి సరఫరా,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530973794230272211055/rkssit-niitti-srphraa_1529667767533_do_312530973794230272211055_1.0.ecar,[Class 6],do_312530973794230272211055,[రక్షిత మంచి నీటి సరఫరా],[English],రక్షిత నీటి సరఫరా,Content,Live,Science,"{u'spine': {u'size': 40037.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530973794230272211055/rkssit-niitti-srphraa_1529667767617_do_312530973794230272211055_1.0_spine.ecar'}}",youtube,"[Microorganisms: Friends And Foe, Light, Shadows And Reflections]","[Class 8, Class 6]"
1894,,https://www.youtube.com/embed/fnnoSvP3sj8?autoplay=1&enablejsapi=1,[RAINBOW C.B.S.E SCHOOL NELLORE],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రసాయన సూచికలు,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530909872406528210491/rsaayn-suuciklu_1529668012035_do_312530909872406528210491_1.0.ecar,[Class 7],do_312530909872406528210491,"[గెలీలియో, గరిష్ట,  కనిష్ట ఉష్ణమాపకము, జ్వరమానిని, థర్మిస్టర్ థర్మామీటర్, డిజిటల్ థర్మామీటర్, ప్రయోగశాల థర్మామీటర్]",[English],రసాయన సూచికలు,Content,Live,Science,"{u'spine': {u'size': 53737.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530909872406528210491/rsaayn-suuciklu_1529668012147_do_312530909872406528210491_1.0_spine.ecar'}}",youtube,"[Microorganisms: Friends And Foe, Light, Shadows And Reflections]","[Class 8, Class 6]"
1895,,https://www.youtube.com/embed/FqMicU4K_ew?autoplay=1&enablejsapi=1,[youtube/visweswarayya],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రాంబస్ వైశాల్యం Vedio,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253037520904192029609/raanbs-vaishaalyn-vedio_1529668486996_do_31253037520904192029609_1.0.ecar,[Class 7],do_31253037520904192029609,[రాంబస్ వైశాల్యం],[English],రాంబస్ వైశాల్యం Vedio,Content,Live,Mathematics,"{u'spine': {u'size': 44155.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253037520904192029609/raanbs-vaishaalyn-vedio_1529668487081_do_31253037520904192029609_1.0_spine.ecar'}}",youtube,"[How Heavy? How Light?, Surface Areas and Volumes]","[Class 4, Class 9]"
1896,,https://youtu.be/ZcQ8vlNH6t0,[Radhika],,,Resource,e8b8b902-ae81-47f4-aa43-f9a86b398d56,రెండు  చరరాశులలో రేఖీయ సమీకరణాల జతలుగా మార్చగలిగే సమీకరణాలు,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312532988127182848118738/renddu-crraashulloo-reekhiiy-smiikrnnaal-jtlugaa-maarcgligee-smiikrnnaalu_1531303983420_do_312532988127182848118738_1.0.ecar,"[Class 10, Other]",do_312532988127182848118738,[రెండు  చరరాశులలో రేఖీయ సమీకరణాల జతలుగా మార్చగలిగే సమీకరణాలు],[English],రెండు  చరరాశులలో రేఖీయ సమీకరణాల జతలుగా మార్చగలిగే సమీకరణాలు,Content,Live,Mathematics,"{u'spine': {u'size': 43665.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312532988127182848118738/renddu-crraashulloo-reekhiiy-smiikrnnaal-jtlugaa-maarcgligee-smiikrnnaalu_1531303983535_do_312532988127182848118738_1.0_spine.ecar'}}",youtube,"[Tens And Ones, Tenths And Hundreds]","[Class 2, Class 5]"
1897,,https://www.youtube.com/embed/Im7VNqbVb8o?autoplay=1&enablejsapi=1,"[B J V RAMAGOPAL,  PGT MATHS APMODEL, BHOGAPURAM]",,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రెండు అకరణీయ సంఖ్యల మధ్యన అకరణీయ సంఖ్యలను కనుగొనుట,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253023240244428816594/renddu-akrnniiy-snkhyl-mdhyn-akrnniiy-snkhylnu-knugonutt_1529570859378_do_31253023240244428816594_1.0.ecar,[Class 9],do_31253023240244428816594,[సరాసరి పద్ధతి],[English],రెండు అకరణీయ సంఖ్యల మధ్యన అకరణీయ సంఖ్యలను కనుగొనుట,Content,Live,Mathematics,"{u'spine': {u'size': 68701.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253023240244428816594/renddu-akrnniiy-snkhyl-mdhyn-akrnniiy-snkhylnu-knugonutt_1529570859455_do_31253023240244428816594_1.0_spine.ecar'}}",youtube,"[Tens And Ones, Tenths And Hundreds]","[Class 2, Class 5]"
1898,,https://www.youtube.com/embed/uIhG1COSo34?autoplay=1&enablejsapi=1,[Radhika],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రెండు చరరాశులలో రేఖీయ సమీకరణాల జత,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253873644446515213343/renddu-crraashulloo-reekhiiy-smiikrnnaal-jt_1530608031435_do_31253873644446515213343_1.0.ecar,[Class 10],do_31253873644446515213343,,[English],రెండు చరరాశులలో రేఖీయ సమీకరణాల జత,Content,Live,Mathematics,"{u'spine': {u'size': 103892.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253873644446515213343/renddu-crraashulloo-reekhiiy-smiikrnnaal-jt_1530608031549_do_31253873644446515213343_1.0_spine.ecar'}}",youtube,"[Quadratic Equations, The Fish Tale]","[Class 10, Class 5]"
1899,,https://www.youtube.com/embed/QTyME4F56ug?autoplay=1&enablejsapi=1,[youtube/ project cignificance],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రెండు చరరాశులలో రేఖీయ సమీకరణాల జత-5,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253023277077299227258/renddu-crraashulloo-reekhiiy-smiikrnnaal-jt-5_1529570973024_do_31253023277077299227258_1.0.ecar,[Class 9],do_31253023277077299227258,[రేఖీయ సమీకరణాల సాథన],[English],రెండు చరరాశులలో రేఖీయ సమీకరణాల జత-5,Content,Live,Mathematics,"{u'spine': {u'size': 68650.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253023277077299227258/renddu-crraashulloo-reekhiiy-smiikrnnaal-jt-5_1529570973093_do_31253023277077299227258_1.0_spine.ecar'}}",youtube,"[Linear Equations in One Variable, Pair of Linear Equations in Two Variables]","[Class 8, Class 10]"
1900,,https://www.youtube.com/embed/ZcQ8vlNH6t0?autoplay=1&enablejsapi=1,[Radhika],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రెండు చరరాశులలో రేఖీయ సమీకరణాల జతలుగా మార్చగలిగే సమీకరణాలు,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253873712753049613348/renddu-crraashulloo-reekhiiy-smiikrnnaal-jtlugaa-maarcgligee-smiikrnnaalu_1530608036555_do_31253873712753049613348_1.0.ecar,[Class 10],do_31253873712753049613348,,[English],రెండు చరరాశులలో రేఖీయ సమీకరణాల జతలుగా మార్చగలిగే సమీకరణాలు,Content,Live,Mathematics,"{u'spine': {u'size': 103925.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253873712753049613348/renddu-crraashulloo-reekhiiy-smiikrnnaal-jtlugaa-maarcgligee-smiikrnnaalu_1530608036628_do_31253873712753049613348_1.0_spine.ecar'}}",youtube,"[Tens And Ones, Tenths And Hundreds]","[Class 2, Class 5]"
1901,,https://www.youtube.com/embed/gw2M8EMhB7A?autoplay=1&enablejsapi=1,[You tube-NaaBadi.Org],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రెండు లంబకోణ త్రిభుజ సమస్యలు,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253873900827443224153/renddu-lnbkoonn-tribhuj-smsylu_1530608056236_do_31253873900827443224153_1.0.ecar,[Class 10],do_31253873900827443224153,,[English],రెండు లంబకోణ త్రిభుజ సమస్యలు,Content,Live,Mathematics,"{u'spine': {u'size': 103893.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253873900827443224153/renddu-lnbkoonn-tribhuj-smsylu_1530608056322_do_31253873900827443224153_1.0_spine.ecar'}}",youtube,"[Long And Short, Data Handling]","[Class 3, Class 1]"
1902,,https://www.youtube.com/embed/lUS2IV_ZZV0?autoplay=1&enablejsapi=1,[BODHAGURU],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రెండు వరుసల కమ్మి చిత్రాలు,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253037487373516829597/renddu-vrusl-kmmi-citraalu_1529668371838_do_31253037487373516829597_1.0.ecar,[Class 7],do_31253037487373516829597,[రెండు వరుసల కమ్మి చిత్రాలు],[English],రెండు వరుసల కమ్మి చిత్రాలు,Content,Live,Mathematics,"{u'spine': {u'size': 44172.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31253037487373516829597/renddu-vrusl-kmmi-citraalu_1529668371920_do_31253037487373516829597_1.0_spine.ecar'}}",youtube,"[Introduction to Graphs, Data Handling]","[Class 8, Class 1]"
1903,,https://www.youtube.com/embed/kLHKx8SrSD8?autoplay=1&enablejsapi=1,[Youtube],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,"రేఖఖండం యొక్క కొలత ,జ్యామితి పరికరాలనుపయోగించి పోల్చుట",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530968334467072110063/reekhkhnddn-yokk-kolt-jyaamiti-prikraalnupyooginci-poolcutt_1529659391841_do_312530968334467072110063_1.0.ecar,[Class 6],do_312530968334467072110063,"[రేఖఖండం యొక్క కొలత , జ్యామితి పరికరాలనుపయోగించి పోల్చుట]",[English],"రేఖఖండం యొక్క కొలత ,జ్యామితి పరికరాలనుపయోగించి పోల్చుట",Content,Live,Mathematics,"{u'spine': {u'size': 83777.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530968334467072110063/reekhkhnddn-yokk-kolt-jyaamiti-prikraalnupyooginci-poolcutt_1529659391906_do_312530968334467072110063_1.0_spine.ecar'}}",youtube,"[How Heavy? How Light?, Smart Charts]","[Class 4, Class 3]"
1904,,https://www.youtube.com/embed/epvT-kVCzpI?autoplay=1&enablejsapi=1,[You tube-Bodhaguru],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,"రేఖా గణితం ,క్షేత్ర మితి కి సంబంధించిన సూత్రాలు",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530968515264512210988/reekhaa-gnnitn-ksseetr-miti-ki-snbndhincin-suutraalu_1529659403981_do_312530968515264512210988_1.0.ecar,[Class 6],do_312530968515264512210988,"[రేఖా గణితం , క్షేత్ర మితి కి సంబంధించిన సూత్రాలు]",[English],"రేఖా గణితం ,క్షేత్ర మితి కి సంబంధించిన సూత్రాలు",Content,Live,Mathematics,"{u'spine': {u'size': 83770.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312530968515264512210988/reekhaa-gnnitn-ksseetr-miti-ki-snbndhincin-suutraalu_1529659404050_do_312530968515264512210988_1.0_spine.ecar'}}",youtube,"[How Heavy? How Light?, Smart Charts]","[Class 4, Class 3]"
1905,,https://www.youtube.com/embed/CE6IRGQ_RhQ?autoplay=1&enablejsapi=1,[sankar],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రేఖీయ బహుపది యొక్క రేఖాచిత్రం,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312526879570649088243106/reekhiiy-bhupdi-yokk-reekhaacitrn_1529161568889_do_312526879570649088243106_1.0.ecar,[Class 10],do_312526879570649088243106,[రేఖీయ బహుపది యొక్క రేఖాచిత్రం],[English],రేఖీయ బహుపది యొక్క రేఖాచిత్రం,Content,Live,Mathematics,"{u'spine': {u'size': 103941.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312526879570649088243106/reekhiiy-bhupdi-yokk-reekhaacitrn_1529161568979_do_312526879570649088243106_1.0_spine.ecar'}}",youtube,"[Decimals, Smart Charts]","[Class 6, Class 3]"
1906,,https://www.youtube.com/embed/-oOYYIRcx3Q?autoplay=1&enablejsapi=1,[S.TRINADHA RAO S.A.MATHS upadhyayamitra.com vizianagaram],,,Resource,ef644daf-69e6-4ed4-ae40-916c21496708,రేఖీయ సమీకరణాల జతలకు సాధనలు -గ్రాఫ్ పద్ధతి,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312526879664390144243109/reekhiiy-smiikrnnaal-jtlku-saadhnlu-graaph-pddhti_1529161623594_do_312526879664390144243109_1.0.ecar,[Class 10],do_312526879664390144243109,[రేఖీయ సమీకరణాల జతలకు సాధనలు -గ్రాఫ్ పద్ధతి],[English],రేఖీయ సమీకరణాల జతలకు సాధనలు -గ్రాఫ్ పద్ధతి,Content,Live,Mathematics,"{u'spine': {u'size': 104011.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312526879664390144243109/reekhiiy-smiikrnnaal-jtlku-saadhnlu-graaph-pddhti_1529161623701_do_312526879664390144243109_1.0_spine.ecar'}}",youtube,"[Time Goes On, Subtraction]","[Class 3, Class 1]"
