,Board,Chapter - Concept Name,Chapter Concept Name,Chapter Name,Chapter No.,Ekstep Comments,Ekstep comments,Grade,Keywords,Medium,Netscribes Comments,Netscribes comments,State/Centre,Sub-Topic,Subject,Textbook Name,Topic - Concept Name,Topic Name,Type
920,,Algebraic Expressions and Identities,,Algebraic Expressions and Identities,9,,,Class 8,"monomial, binomial, distributive law, commutative law",English,,,,Multiplying a monomial by a binomial,Mathematics,Mathematics,Multiplication of a Monomial by a Polynomial,Multiplying a Monomial by a Polynomial,
921,,Algebraic Expressions and Identities,,Algebraic Expressions and Identities,9,,,Class 8,"monomial, trinomial, product, distributive law",English,,,,Multiplying a monomial by a trinomial,Mathematics,Mathematics,Multiplication of a Monomial by a Polynomial,Multiplying a Monomial by a Polynomial,
922,,Algebraic Expressions and Identities,,Algebraic Expressions and Identities,9,,,Class 8,"binomial, mutiplication, polynomial",English,,,,Multiplying a binomial by a binomial,Mathematics,Mathematics,Multiplication of a Polynomial by a Polynomial,Multiplying a Polynomial by a Polynomial,
923,,Algebraic Expressions and Identities,,Algebraic Expressions and Identities,9,,,Class 8,"binomial, trinomial",English,,,,Multiplying a binomial by a trinomial,Mathematics,Mathematics,Multiplication of a Polynomial by a Polynomial,Multiplying a Polynomial by a Polynomial,
924,,Algebraic Expressions and Identities,,Algebraic Expressions and Identities,9,,,Class 8,"identity, equality,variable, equation",English,,,,,Mathematics,Mathematics,Identity,What is an Identity?,
925,,Algebraic Expressions and Identities,,Algebraic Expressions and Identities,9,,,Class 8,standard identities,English,,,,,Mathematics,Mathematics,Standard Identities,Standard Identities,
926,,Algebraic Expressions and Identities,,Algebraic Expressions and Identities,9,,,Class 8,"binomial, identity",English,,,,,Mathematics,Mathematics,Identities,Applying Identities,
927,,Solid Shapes,,Visualising Solid Shapes,10,,,Class 8,"plane shape, solid shape, two-dimensional shape, Sphere, Cylinder, Square, Circle, Cuboid, Cube, Cone, Triangle",English,,,,,Mathematics,Mathematics,Visualising Solid Shapes - Introduction,Introduction,
928,,Solid Shapes,,Visualising Solid Shapes,10,,,Class 8,"dimensional object, Front view, Side view, Top view, solid, cube, object",English,,,,,Mathematics,Mathematics,3D-Shapes,Views of 3D-Shapes,
929,,Solid Shapes,,Visualising Solid Shapes,10,,,Class 8,"mapping, space, perspective",English,,,,,Mathematics,Mathematics,Space Around Us,Mapping Space Around Us,
930,,Solid Shapes,,Visualising Solid Shapes,10,,,Class 8,"face, edge, vertices, point, polyhedron, curved surface, lateral surface, base, cone, sphere, cylinder, regular, each, prism, pyramid, Euler’s formula",English,,,,,Mathematics,Mathematics,"Faces, Edges and Vertices","Faces, Edges and Vertices",
931,,Solid Shapes,,Visualising Solid Shapes,10,,,Class 8,"convex, polygon",English,,,,Convex polyhedrons,Mathematics,Mathematics,"Faces, Edges and Vertices","Faces, Edges and Vertices",
932,,Solid Shapes,,Visualising Solid Shapes,10,,,Class 8,"regular polygon, each, prism, pyramid",English,,,,Regular polyhedrons,Mathematics,Mathematics,"Faces, Edges and Vertices","Faces, Edges and Vertices",
933,,Mensuration,,Mensuration,11,,,Class 8,"closed plane figure, perimeter, quadrilateral",English,,,,,Mathematics,Mathematics,Mensuration - Introduction,Introduction,
934,,Mensuration,,Mensuration,11,,,Class 8,"length, width, area, rectangle, square, triangle, parallelogram, circle",English,,,,,Mathematics,Mathematics,Mensuration concepts,Let us Recall,
935,,Mensuration,,Mensuration,11,,,Class 8,"trapezium, area, parallel ,opposite side",English,,,,,Mathematics,Mathematics,Area of Trapezium,Area of Trapezium,
936,,Mensuration,,Mensuration,11,,,Class 8,"general quadrilateral, triangle, diagonal, triangulation",English,,,,,Mathematics,Mathematics,Area of a General Quadrilateral,Area of a General Quadrilateral,
937,,Mensuration,,Mensuration,11,,,Class 8,"rhombus, perpendicular bisector, triangulation, diagonal",English,,,,Area of special quadrilaterals,Mathematics,Mathematics,Area of a General Quadrilateral,Area of a General Quadrilateral,
938,,Mensuration,,Mensuration,11,,,Class 8,"area, polygon",English,,,,,Mathematics,Mathematics,Area of a Polygon,Area of a Polygon,
939,,Mensuration,,Mensuration,11,,,Class 8,"solid shape, dimensional figure, cunoid, cube, cone, cylinder, pyramid, congruent, right circular cylinder",English,,,,,Mathematics,Mathematics,Solid Shapes,Solid Shapes,
940,,Mensuration,,Mensuration,11,,,Class 8,"cuboidal, cubical, cylindrical, cube, cunoid, cylinder",English,,,,,Mathematics,Mathematics,"Surface Area of Cube, Cuboid and Cylinder","Surface Area of Cube, Cuboid and Cylinder",
941,,Mensuration,,Mensuration,11,,,Class 8,"cuboidal box, identical face",English,,,,Cuboid,Mathematics,Mathematics,"Surface Area of Cube, Cuboid and Cylinder","Surface Area of Cube, Cuboid and Cylinder",
942,,Mensuration,,Mensuration,11,,,Class 8,cube,English,,,,Cube,Mathematics,Mathematics,"Surface Area of Cube, Cuboid and Cylinder","Surface Area of Cube, Cuboid and Cylinder",
943,,Mensuration,,Mensuration,11,,,Class 8,right circular cylinder,English,,,,Cylinders,Mathematics,Mathematics,"Surface Area of Cube, Cuboid and Cylinder","Surface Area of Cube, Cuboid and Cylinder",
944,,Mensuration,,Mensuration,11,,,Class 8,"volume, three dimensional object",English,,,,,Mathematics,Mathematics,"Volume of Cube, Cuboid and Cylinder","Volume of Cube, Cuboid and Cylinder",
945,,Mensuration,,Mensuration,11,,,Class 8,"cuboid, length, breadth, height",English,,,,Cuboid,Mathematics,Mathematics,"Volume of Cube, Cuboid and Cylinder","Volume of Cube, Cuboid and Cylinder",
946,,Mensuration,,Mensuration,11,,,Class 8,"cube, special, cuboid, side",English,,,,Cube,Mathematics,Mathematics,"Volume of Cube, Cuboid and Cylinder","Volume of Cube, Cuboid and Cylinder",
947,,Mensuration,,Mensuration,11,,,Class 8,"cylinder, Volume, base, height, area",English,,,,Cylinder,Mathematics,Mathematics,"Volume of Cube, Cuboid and Cylinder","Volume of Cube, Cuboid and Cylinder",
948,,Mensuration,,Mensuration,11,,,Class 8,"Volume, amount, Capacity, quantity",English,,,,,Mathematics,Mathematics,Volume and Capacity,Volume and Capacity,
949,,Exponents and Powers,,Exponents and Powers,12,,,Class 8,"exponent, power",English,,,,,Mathematics,Mathematics,Exponents And Powers - Introduction,Introduction,
950,,Exponents and Powers,,Exponents and Powers,12,,,Class 8,"exponent, power, pattern, non-zero integer, multiplicative inverse",English,,,,,Mathematics,Mathematics,Powers with Negative Exponents,Powers with Negative Exponents,
951,,Exponents and Powers,,Exponents and Powers,12,,,Class 8,"exponent, non-zero integer, natural number",English,,,,,Mathematics,Mathematics,Laws of Exponents,Laws of Exponents,
952,,Exponents and Powers,,Exponents and Powers,12,,,Class 8,"exponent, small number, large number, standard form, decimal",English,,,,,Mathematics,Mathematics,Use of Exponents to Express Small Numbers in Standard Form,Use of Exponents to Express Small Numbers in Standard Form,
953,,Exponents and Powers,,Exponents and Powers,12,,,Class 8,"exponent, standard form",English,,,,Comparing very large and very small numbers,Mathematics,Mathematics,Use of Exponents to Express Small Numbers in Standard Form,Use of Exponents to Express Small Numbers in Standard Form,
954,,Direct and Inverse Proportions,,Direct and Inverse Proportions,13,,,Class 8,"direct, inverse, proportion",English,,,,,Mathematics,Mathematics,Direct And Inverse Proportions - Introduction,Introduction,
955,,Direct and Inverse Proportions,,Direct and Inverse Proportions,13,,,Class 8,"direct proportion, actual, length",English,,,,,Mathematics,Mathematics,Direct Proportion,Direct Proportion,
956,,Direct and Inverse Proportions,,Direct and Inverse Proportions,13,,,Class 8,"inverse proportion, quantity",English,,,,,Mathematics,Mathematics,Inverse Proportion,Inverse Proportion,
957,,Factorisation,,Factorisation,14,,,Class 8,"factor, natural number",English,,,,Factors of natural numbers,Mathematics,Mathematics,Factorisation - Introduction,Introduction,
958,,Factorisation,,Factorisation,14,,,Class 8,"factor, algebraic expression, irreducible factor",English,,,,Factors of algebraic expressions,Mathematics,Mathematics,Factorisation - Introduction,Introduction,
959,,Factorisation,,Factorisation,14,,,Class 8,"factorise, algebraic expression, factor",English,,,,,Mathematics,Mathematics,Factorisation,What is Factorisation?,
960,,Factorisation,,Factorisation,14,,,Class 8,"product, irreducible factor, distributive law, common factor, factor form",English,,,,Method of common factors,Mathematics,Mathematics,Factorisation,What is Factorisation?,
961,,Factorisation,,Factorisation,14,,,Class 8,"common factor, factorisation, regrouping term, irreducible, regrouping",English,,,,Factorisation by regrouping terms,Mathematics,Mathematics,Factorisation,What is Factorisation?,
962,,Factorisation,,Factorisation,14,,,Class 8,"regrouping, expression, common factor",English,,,,Factorisation by regrouping terms - What is regrouping?,Mathematics,Mathematics,Factorisation,What is Factorisation?,
963,,Factorisation,,Factorisation,14,,,Class 8,"factorisation, identity",English,,,,Factorisation using identities,Mathematics,Mathematics,Factorisation,What is Factorisation?,
964,,Factorisation,,Factorisation,14,,,Class 8,"factorise, algebraic expression, factor, common factor",English,,,,Factors of the form ( x + a) ( x + b),Mathematics,Mathematics,Factorisation,What is Factorisation?,
965,,Factorisation,,Factorisation,14,,,Class 8,"division, algebraic expression",English,,,,,Mathematics,Mathematics,Division of Algebraic Expressions,Division of Algebraic Expressions,
966,,Factorisation,,Factorisation,14,,,Class 8,"division, monomial, irreducible factor form, common factor",English,,,,Division of a monomial by another monomial,Mathematics,Mathematics,Division of Algebraic Expressions,Division of Algebraic Expressions,
967,,Factorisation,,Factorisation,14,,,Class 8,"division, monomial, polynomial, factor form, denominator, numerator",English,,,,Division of a polynomial by a monomial,Mathematics,Mathematics,Division of Algebraic Expressions,Division of Algebraic Expressions,
968,,Factorisation,,Factorisation,14,,,Class 8,"algebraic expression, polynomial, denominator, common factor, numerator",English,,,,,Mathematics,Mathematics,Division of Algebraic Expressions Continued,Division of Algebraic Expressions Continued (Polynomial ÷ Polynomial),
969,,Factorisation,,Factorisation,14,,,Class 8,"error, Coefficient, negative value",English,,,,,Mathematics,Mathematics,Errors in mathematical statements,Can you Find the Error?,
970,,Graphs,,Introduction to Graphs,15,,,Class 8,"trend, comparison",English,,,,,Mathematics,Mathematics,Introduction To Graphs - Introduction,Introduction,
971,,Graphs,,Introduction to Graphs,15,Topic concept - Different types of graphs,,Class 8,bar graph,English,,,,A Bar graph,Mathematics,Mathematics,Different types of graphs,Introduction,
972,,Graphs,,Introduction to Graphs,15,Topic concept - Different types of graphs,,Class 8,pie-graph,English,,,,A Pie graph (or a circle-graph),Mathematics,Mathematics,Different types of graphs,Introduction,
973,,Graphs,,Introduction to Graphs,15,Topic concept - Different types of graphs,,Class 8,"Histogram, adjacent bar, interval",English,,,,A histogram,Mathematics,Mathematics,Different types of graphs,Introduction,
974,,Graphs,,Introduction to Graphs,15,Topic concept - Different types of graphs,,Class 8,"line graph, data, horizontal line, time-temperature graph, vertical line",English,,,,A line graph,Mathematics,Mathematics,Different types of graphs,Introduction,
975,,Graphs,,Introduction to Graphs,15,,,Class 8,linear graph,English,,,,,Mathematics,Mathematics,Linear Graphs,Linear Graphs,
976,,Graphs,,Introduction to Graphs,15,,,Class 8,"location, point, dot",English,,,,Location of a point,Mathematics,Mathematics,Linear Graphs,Linear Graphs,
977,,Graphs,,Introduction to Graphs,15,,,Class 8,"x-coordinate, y-coordinate, coordinate, vertical axis, horizontal axis, linear graph",English,,,,Coordinates,Mathematics,Mathematics,Linear Graphs,Linear Graphs,
978,,Graphs,,Introduction to Graphs,15,Topic concept - Applications of Graphs,,Class 8,"independent variable, control variable, dependent variable,Principal, Simple Interest, Time, Distance",English,,,,,Mathematics,Mathematics,Applications of Graphs,Some Applications,
979,,Numbers,,Playing with Numbers,16,,,Class 8,"natural number, whole number, integer, Rational number",English,,,,,Mathematics,Mathematics,Playing With Numbers - Introduction,Introduction,
980,,Numbers,,Playing with Numbers,16,,,Class 8,"number, general form",English,,,,,Mathematics,Mathematics,Numbers in General Form,Numbers in General Form,
981,,Numbers,,Playing with Numbers,16,,,Class 8,number,English,,,,,Mathematics,Mathematics,Games with Numbers,Games with Numbers,
982,,Numbers,,Playing with Numbers,16,,,Class 8,"Reversing the digits, two digit number",English,,,,Reversing the digits – two digit number,Mathematics,Mathematics,Games with Numbers,Games with Numbers,
983,,Numbers,,Playing with Numbers,16,,,Class 8,three digit number,English,,,,Reversing the digits – three digit number,Mathematics,Mathematics,Number Games,Games with Numbers,
984,,Numbers,,Playing with Numbers,16,,,Class 8,"Forming three, digit number, three-digit",English,,,,Forming three-digit numbers with given three-digits,Mathematics,Mathematics,Number Games,Games with Numbers,
985,,Numbers,,Playing with Numbers,16,,,Class 8,"letter, digit, sum, addition, multiplication, puzzle, zero",English,,,,,Mathematics,Mathematics,Letters for Digits,Letters for Digits,
986,,Numbers,,Playing with Numbers,16,,,Class 8,"test, divisibility",English,,,,,Mathematics,Mathematics,Tests of Divisibility,Tests of Divisibility,
987,,Numbers,,Playing with Numbers,16,,,Class 8,divisibility by 10,English,,,,Divisibility by 10,Mathematics,Mathematics,Tests of Divisibility,Tests of Divisibility,
988,,Numbers,,Playing with Numbers,16,,,Class 8,divisibility by 5,English,,,,Divisibility by 5,Mathematics,Mathematics,Tests of Divisibility,Tests of Divisibility,
